0,1,2,3,4,5,6,7
inf,inf,inf,inf,26.60917868338558,24.18246041412911,23.550518191841235,23.34739281575898
inf,inf,27.518110236220473,24.35055679287305,23.525265392781318,23.327038626609443,23.269402110199298,23.2512
inf,26.715912897822445,24.272079207920793,23.553528773072745,23.40381593714927,23.355811518324607,23.29556313993174,23.264935064935063
27.60970625798212,24.69563286454478,23.65444557477111,23.484176533907426,23.408278867102396,23.36155507559395,23.29020501138952,23.271226927252986
24.817971602434078,23.868607277289836,23.595991983967934,23.478378378378377,23.415973003374578,23.363422459893048,23.286139747995417,23.272410032715374
24.088078466339724,23.81184962406015,23.571624309392266,23.47243735763098,23.41410974244121,23.366808510638297,23.287456846950516,23.272410032715374
