5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
84114.0,83533.0,84400.0,84000.0,85084.0,85135.0,84771.0,83894.0,84576.0,85150.0
835584.0,602112.0,614400.0,589824.0,577536.0,565248.0,552960.0,540672.0,540672.0,540672.0
85881.0,68451.0,85464.0,85936.0,84321.0,86241.0,84028.0,84718.0,85131.0,85352.0
835584.0,393216.0,393216.0,368640.0,344064.0,344064.0,331776.0,331776.0,331776.0,331776.0
69896.0,84856.0,84223.0,83849.0,83782.0,83741.0,83600.0,84584.0,83710.0,84359.0
835584.0,663552.0,688128.0,663552.0,638976.0,626688.0,614400.0,614400.0,602112.0,602112.0
71559.0,66112.0,84036.0,84968.0,83440.0,85154.0,86314.0,83670.0,84268.0,84357.0
835584.0,393216.0,393216.0,368640.0,344064.0,344064.0,344064.0,331776.0,331776.0,331776.0
56836.0,84283.0,83373.0,84133.0,84203.0,83621.0,83754.0,84796.0,84150.0,83393.0
835584.0,712704.0,761856.0,749568.0,724992.0,700416.0,688128.0,688128.0,675840.0,663552.0
58874.0,65296.0,84447.0,83585.0,85317.0,84251.0,85534.0,86165.0,83594.0,83750.0
835584.0,405504.0,405504.0,368640.0,356352.0,344064.0,344064.0,344064.0,331776.0,331776.0
43673.0,83841.0,81101.0,81728.0,84352.0,83938.0,84426.0,84327.0,84042.0,83521.0
835584.0,761856.0,835584.0,835584.0,835584.0,811008.0,798720.0,786432.0,774144.0,761856.0
45972.0,63250.0,83432.0,85168.0,84319.0,86040.0,84454.0,85083.0,85438.0,85823.0
835584.0,405504.0,405504.0,380928.0,356352.0,356352.0,344064.0,344064.0,344064.0,344064.0
31935.0,83841.0,71062.0,70188.0,72103.0,73847.0,75447.0,76658.0,77716.0,78495.0
835584.0,823296.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0
34370.0,61341.0,83562.0,85810.0,85462.0,84282.0,85776.0,83422.0,83989.0,84211.0
835584.0,417792.0,417792.0,393216.0,368640.0,356352.0,356352.0,344064.0,344064.0,344064.0
22548.0,80729.0,63050.0,60068.0,60571.0,61605.0,63050.0,63908.0,64918.0,65798.0
835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0
25135.0,62284.0,85514.0,85938.0,85560.0,84667.0,86198.0,83830.0,84372.0,84589.0
835584.0,430080.0,430080.0,393216.0,368640.0,356352.0,356352.0,344064.0,344064.0,344064.0
14186.0,76122.0,55268.0,50000.0,49101.0,49052.0,49774.0,50507.0,51234.0,51836.0
835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0
16930.0,60628.0,84970.0,85530.0,85119.0,84333.0,85729.0,83479.0,83991.0,84303.0
835584.0,430080.0,430080.0,393216.0,368640.0,356352.0,356352.0,344064.0,344064.0,344064.0
8285.0,72467.0,48380.0,39946.0,37045.0,35774.0,35473.0,35534.0,35794.0,35920.0
835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0
10502.0,60451.0,84617.0,85232.0,85116.0,84565.0,85895.0,83719.0,84153.0,84550.0
835584.0,430080.0,430080.0,393216.0,368640.0,356352.0,356352.0,344064.0,344064.0,344064.0
4077.0,69385.0,42213.0,30910.0,25680.0,22737.0,21094.0,20309.0,19791.0,19528.0
835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0
6621.0,59341.0,83923.0,84319.0,84251.0,83561.0,84981.0,85495.0,86131.0,86336.0
835584.0,430080.0,430080.0,393216.0,368640.0,356352.0,356352.0,356352.0,356352.0,356352.0
1707.0,66323.0,36737.0,23165.0,16281.0,12518.0,10684.0,9704.0,9148.0,8925.0
835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0
3365.0,59347.0,84926.0,85821.0,83688.0,85821.0,84475.0,85198.0,85634.0,86024.0
835584.0,442368.0,442368.0,405504.0,368640.0,368640.0,356352.0,356352.0,356352.0,356352.0
624.0,64206.0,32447.0,16990.0,9078.0,5688.0,4382.0,3836.0,3650.0,3556.0
835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0
1614.0,57890.0,84281.0,85552.0,83423.0,85575.0,84171.0,84639.0,85413.0,85579.0
835584.0,442368.0,442368.0,405504.0,368640.0,368640.0,356352.0,356352.0,356352.0,356352.0
183.0,63326.0,29754.0,12694.0,4885.0,2379.0,1789.0,1647.0,1579.0,1598.0
835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0
851.0,60254.0,85288.0,83418.0,83512.0,85657.0,84228.0,84889.0,85356.0,85713.0
835584.0,442368.0,442368.0,393216.0,368640.0,368640.0,356352.0,356352.0,356352.0,356352.0
35.0,61621.0,26578.0,8875.0,2171.0,900.0,728.0,697.0,698.0,692.0
835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0
287.0,57095.0,83812.0,84866.0,85622.0,85072.0,83617.0,84239.0,84959.0,85110.0
835584.0,442368.0,442368.0,405504.0,380928.0,368640.0,356352.0,356352.0,356352.0,356352.0
6.0,60577.0,24735.0,6446.0,977.0,322.0,278.0,276.0,279.0,273.0
835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0
80.0,57997.0,84595.0,83377.0,84119.0,83493.0,85108.0,85671.0,83443.0,83614.0
835584.0,442368.0,442368.0,393216.0,368640.0,356352.0,356352.0,356352.0,344064.0,344064.0
1.0,59155.0,21938.0,3920.0,312.0,111.0,115.0,109.0,113.0,109.0
835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0,835584.0
