5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0
0.10527755553463855,0.08872126436781609,0.07315425945881227,0.05863677861590038,0.04506686272749042,0.03324615361590038,0.02354974856321839,0.0159318127394636,0.010270743534482759,0.006189572856800767,0.0037893244133141765,0.00228238745210728,0.001403107040229885,0.0008381226053639847,0.0005593720067049808,0.00037790349616858237
0.13832728068033853,0.12626488095238095,0.11598071717379387,0.10722294560185185,0.09954483207614942,0.09283517420977011,0.08774470186781609,0.08267480842911877,0.07886864673132184,0.07518315223898467,0.07244054567768199,0.07089806333812261,0.06831447557471264,0.06720976263170499,0.0661059850933908,0.06560086655890805
0.1378504435221354,0.1225619845920139,0.1093902587890625,0.09656930974616858,0.08443991708572797,0.07425897240181992,0.06554474227729885,0.05672948844588123,0.04956335308908046,0.042707772090517244,0.03831137003113027,0.033740982698754786,0.02973370899185824,0.027421388589559385,0.024991207195881226,0.023837853208812262
0.14241665633267195,0.12641252790178573,0.1111509427742616,0.09750471443965517,0.08331368983477011,0.07076804208572797,0.0597377499401341,0.04773837853208812,0.037796897449712645,0.028588773647030653,0.021924950610632182,0.01619559686302682,0.012043335428639846,0.009142645474137932,0.006945379849137931,0.005750868055555556
0.1478424906079235,0.13068345013786764,0.11546566611842106,0.10118966509205427,0.08638836506226054,0.0727323919420498,0.06006888320162835,0.0463446255387931,0.03426855094588123,0.023853755088601533,0.016384548611111112,0.010775862068965518,0.007226001257183908,0.004829494432471265,0.00349747814894636,0.0027351233237547894
0.15100442487641244,0.1336056533737562,0.11828173388231981,0.10358537946428571,0.0884275472940613,0.07445447198275862,0.06090794121168582,0.04627914721024904,0.03277190343630268,0.0220493594348659,0.014424875778256706,0.008984562080938696,0.006019329202586207,0.00410923281848659,0.0030316466115900384,0.0024704037954980844
0.15371879489942528,0.13636568509615385,0.12075150720605023,0.10628155964176829,0.09078196090756704,0.07673311781609195,0.06273104495929119,0.04738198934386973,0.03299265894396552,0.021800541786398467,0.014026393378831417,0.008755387931034482,0.006009975155651341,0.004089589319923372,0.0030082614942528734,0.0024470186781609194
0.15537726742097702,0.13773036858974358,0.12233366789641203,0.10770720807613168,0.09242359614463602,0.07808571300287356,0.06377308578783525,0.04820514547413793,0.0330983596743295,0.021746288314176247,0.0140067498802682,0.008685232579022989,0.00598004220545977,0.004101749580938697,0.0030017136613984673,0.002457308129789272
0.15689961394371346,0.13942591349283853,0.1235901738556338,0.10937398274739583,0.09389779394157088,0.07955710458572797,0.06509761883381227,0.04914803340517242,0.03351367935823755,0.021910919540229886,0.014090936302681992,0.008710488505747127,0.005994073275862069,0.004148519815613027,0.0030269695881226053,0.002427375179597701
0.15769913879751463,0.1402918497721354,0.12485099398474178,0.11035259262921941,0.09492393289032568,0.08056360003591954,0.06598438248323754,0.04992161308668582,0.0338242337164751,0.022014749461206896,0.014091871707375478,0.008721713362068966,0.005975365181992337,0.004134488745210728,0.003013873922413793,0.0024788224377394635
