0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0
0.09235026041666666,0.08192477122274143,0.07218356662326389,0.06181441565497602,0.050396499784270216,0.03957867211952269,0.03062806512317518,0.02271063688239982,0.017585727397381457,0.014295977984185441,0.012603962281457376,0.011669113844562647,0.011097251215980656,0.010883498033940397,0.010691642761230469,0.010540823651175214,0.010525138877774221,0.010514823076717883,0.010549758303915276
0.05824348518440315,0.04836851177793561,0.03784982541573244,0.028969376175491897,0.020936032286418976,0.015584770538522013,0.0128961522316771,0.011611543914551012,0.010953169211884155,0.01075818623034076,0.010627118201541613,0.010583930749946374,0.010515239876760563,0.010561853979220224,0.01053795347266795,0.010459323976887192,0.010498670478128991,0.010516698676909944,0.010550698511713736
0.04190677856848185,0.0313018151139201,0.02178212830818023,0.01583134022112924,0.012760669008397932,0.011492908555924115,0.011052504235271057,0.010863881549977984,0.010681760843357174,0.010651413207955037,0.010585187587140712,0.010569908318605398,0.010523399939903847,0.010567920884211653,0.010537744537601626,0.010460104000796179,0.010501788493773947,0.010518053277048656,0.010549131498716302
0.030740255837912088,0.020718180338541666,0.014551986882716049,0.012263222346230158,0.011423294632523149,0.011078346985905211,0.010910560344827586,0.0108365413647343,0.01066513490326416,0.010647525029684801,0.010586768081507733,0.010573247633794509,0.010522356603899573,0.010569477122211497,0.010537744537601626,0.010458288605279899,0.010504906509418903,0.010519199477166027,0.010549862771448438
0.022627899612205616,0.015188424407228361,0.01237725661810777,0.0115864785064554,0.011240252163023679,0.01103045913730425,0.010894815811258278,0.010827642079765042,0.010662918321714223,0.010645943808020293,0.010584775524860396,0.010569176105934018,0.010518261677069997,0.010568234689642245,0.010539938355798032,0.010458702753922815,0.010503035700031929,0.010518886877134016,0.010548922563649978
0.017634865571695097,0.013129340277777778,0.011851373941822766,0.011470189001566853,0.011200865867677112,0.01101501846654379,0.010886084954470198,0.01082978648578173,0.010661651703685689,0.010651109132124352,0.010586348595897766,0.010573457106660232,0.010522773938301281,0.010570524486540112,0.010538998147999572,0.01045787445663698,0.010504594707854406,0.010519199477166027,0.010549758303915276
0.014917889871534057,0.012410543143539466,0.011715624444345662,0.011440813982928242,0.011191273384353741,0.011015127555294907,0.010886839472958057,0.010840852950472735,0.010660173982652399,0.010644784245466322,0.010586243724495275,0.010568339291452442,0.010518470077091335,0.01056844389326264,0.010540147290864357,0.010458702753922815,0.010502931766177096,0.010518886877134016,0.010548922563649978
0.013564795778508772,0.012145365006462334,0.011674308325945626,0.011433693214699074,0.011192491319444444,0.011014363934037086,0.010880835262345678,0.010812217310855262,0.010661229497676178,0.010649633325237478,0.010587816795532647,0.010572828688063063,0.010522878271901709,0.01057041975010725,0.010539102615532734,0.01045787445663698,0.010504594707854406,0.010519199477166027,0.010549758303915276
0.012991695624671399,0.012019999543128655,0.011655556599186705,0.011430754484953703,0.011185515873015873,0.011014363934037086,0.010884899282560706,0.010826248215854194,0.010661440600680933,0.010644889660243954,0.01058655833870275,0.010568653096883034,0.010518470077091335,0.01056844389326264,0.010540042823331194,0.010458702753922815,0.010502931766177096,0.010518886877134016,0.010548922563649978
