0,1,2,3,4,5,6,7
15.48871111111111,15.06268817204301,14.878605898123324,14.80050075112669,14.737777777777778,14.735325131810193,14.778277801817396,14.819845360824742
inf,inf,inf,inf,19.341899441340782,16.229982321744256,15.235622076707203,14.886527415143602
inf,inf,inf,inf,23.066506602641056,16.98697265011003,15.525904761904762,14.965741919063374
inf,inf,inf,inf,26.43166666666667,17.159518072289156,15.625078612965755,14.988490322580645
inf,inf,inf,inf,inf,17.591608391608393,15.669144667370643,14.986106870229008
inf,inf,inf,inf,inf,17.813384196185286,15.688594833018273,14.98770146293082
