10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0
0.028197450166007706,0.018593595555809004,0.011080875690642741,0.005979069248023114,0.002927509440896188,0.0011769439375506894,0.00040610902017437143,0.00012117928832116788,3.603697789943228e-05,5.742155819140308e-06,1.1880322384428224e-06
0.04526442429541768,0.03620597548535077,0.02801261215024331,0.021934045202250608,0.017517238347779806,0.013719891302970397,0.011513220422749392,0.008943803699057177,0.00757251748783455,0.007113442030362936,0.006196479147658151
0.03299908046304745,0.02256192024026764,0.01388215670620438,0.008020009630981347,0.004130491085006083,0.0019083757856853203,0.0009708203441808597,0.0003405692416869424,0.00021869693456001623,9.642861668694242e-05,7.593506057380373e-05
0.031438699120539336,0.020679384155768452,0.012162084030312246,0.006616448543947689,0.003086111744728305,0.0012664423661800487,0.0005060027308901055,0.00013612869398824007,3.564096715328467e-05,1.5741427159367398e-05,1.5840429845904299e-06
0.031185054237631793,0.0203626745615369,0.011918339416058394,0.0064447778854927005,0.0029919601898317112,0.0012354545252939984,0.00046382758642538524,0.00012959451667680455,3.2175873124493105e-05,1.2969351936334144e-05,1.2870349249797242e-06
0.03113872098033252,0.02025921675410584,0.011858739798763179,0.006401612714162611,0.0029764167680454176,0.0012326824500709652,0.00045808543060624495,0.00012949551399026764,3.1581857005271695e-05,1.2870349249797243e-05,1.386037611516626e-06
0.031132483811080698,0.02022308077351987,0.011844780419961476,0.006399533657745336,0.002973941700881995,0.0012332764661901864,0.0004574914144870235,0.00012939651130373074,3.2274875811030005e-05,1.2870349249797243e-05,1.2870349249797242e-06
0.031136839929288323,0.020219615679491078,0.011830821041159774,0.006390326407897405,0.0029704766068532036,0.0012333754688767234,0.0004575904171735604,0.00012939651130373074,3.1482854318734795e-05,1.2870349249797243e-05,1.386037611516626e-06
0.031156739469282237,0.02020555729800284,0.01183151405996553,0.006393593496553123,0.002973050676703163,0.0012335734742497972,0.0004573924118004866,0.00012939651130373074,3.2274875811030005e-05,1.2870349249797243e-05,1.2870349249797242e-06
0.031151294321522707,0.02021347751292579,0.011821118777879157,0.0063899303971512575,0.0029718626444647203,0.0012332764661901864,0.0004575904171735604,0.00012939651130373074,3.1482854318734795e-05,1.2870349249797243e-05,1.386037611516626e-06
