5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
0.11297463679659193,0.09542521502437676,0.07921533772491958,0.06422626171717934,0.05009702798301166,0.037888131565390025,0.027715311023572577,0.019426996946622435,0.012836868905810213,0.008198393364244069,0.0049254168551467635,0.0028486999585343787,0.001579306141938078,0.0008097772479392843,0.0004108277103437877,0.00020153626985323683,9.237488062927222e-05,4.604019023924407e-05,1.9240676517893045e-05,7.755170637314033e-06,3.2395016586248494e-06
0.12813407558083717,0.11267277304934507,0.09844874990575996,0.08537490654528548,0.0733987634135002,0.0625339656840571,0.05315482304860274,0.04476991292219542,0.03770014230247286,0.031649636704613994,0.026843099743667068,0.022732761139173704,0.01966348056770205,0.017050871563379574,0.01494725698632891,0.013358723172999598,0.012184551071823481,0.011194048898019702,0.010373178811067552,0.009854564045536791,0.009302768929684358
0.16131216195913461,0.15023297824094853,0.14007660372173367,0.1314307025098425,0.12380057906915552,0.11715873037705399,0.11181016308462315,0.10699850914814218,0.10329580722680573,0.10016802850744766,0.09761609981277644,0.09539576500929835,0.09374656416490752,0.09238322480021109,0.09122318870627262,0.09040084611856655,0.08955435451849618,0.0890710797710595,0.08868420473964617,0.08824422151437475,0.08757688417269803
0.1817548736726062,0.1724707298618241,0.16363592810875568,0.15638846781716417,0.1498161593433214,0.14444565320056132,0.14021523153488535,0.13618572954900762,0.13332353130824015,0.1310142145800628,0.12887455322642968,0.127105712890625,0.12593636411914652,0.12480836666510728,0.12409729822559612,0.1234230324074074,0.12274680048549656,0.12247218711703431,0.12214405585593842,0.12175371493512427,0.12127048838549248
0.19649327004602712,0.18844470223946683,0.18095685623879929,0.1745880675678596,0.16881546440098927,0.16373761371020143,0.16083572006957775,0.1573233637234209,0.15524218387639147,0.1528761369468522,0.15093883968862815,0.14925275271093286,0.14851931308178193,0.1476178132807907,0.14712368876318102,0.14645359019264448,0.1458694865617741,0.14556863499020034,0.14523725156430844,0.14497510357993934,0.14429638587543178
0.20429656048711756,0.19668059804778554,0.18979092618008633,0.1837332335448508,0.1784516242937853,0.17439643574948133,0.1711999254815852,0.16799658203125,0.165711291913215,0.16389338175455728,0.1621287362487911,0.16070268224177842,0.15971214657738095,0.15901986109463948,0.15838326909065847,0.1579070297787194,0.15736077113625704,0.15710555896925718,0.15673295731113707,0.15642247745646767,0.15564721165388787
0.20911056455761318,0.20175804556980906,0.19513771109988454,0.1895131086142322,0.1845185575429459,0.18076919315540058,0.1777954531690451,0.17447916666666666,0.1726348271196954,0.17046363938894524,0.16907352317027163,0.16781233723958333,0.16683897267437045,0.16614857286509901,0.1657276642628205,0.1652564501824967,0.16475031464882123,0.16440346873980757,0.16422032345686563,0.16386000315348306,0.16327814678583008
0.21186116536458333,0.20477841725938256,0.19833598487627152,0.19289493051582762,0.18798846290225074,0.18450923282503648,0.18141454937814297,0.17866463198867658,0.17639492842636267,0.17465732333896397,0.17273458889459276,0.17187816201218473,0.1712113618041412,0.17041857489224138,0.16974398937289562,0.1694276871219758,0.16875885704275434,0.16862894285475236,0.16828350711840348,0.16797135416666667,0.16734672637574702
0.21385362413194445,0.20680282829054605,0.20049763707442597,0.19533491723331403,0.1904947181856659,0.1869931330261456,0.18418121894374545,0.18148628322557472,0.17919056128102837,0.17756388861418776,0.1759005962887901,0.17479436693303882,0.17370336443267906,0.17341585454252578,0.17274774412722907,0.17233810007897882,0.17178912640593047,0.171563263977466,0.17134619472789114,0.17099788378309572,0.17045588103236983
0.21503687308322758,0.20821286657173646,0.20200865044358055,0.1968321663145882,0.19199630285449887,0.18867919375699105,0.18584544874448122,0.1832360309103261,0.1808935337312232,0.17932814304593106,0.17775467703928824,0.17663146801689425,0.1756635120367954,0.17537400987413193,0.17451926460715522,0.17420554045893719,0.17368705476282714,0.17352194037319216,0.17317960024699314,0.17287517280735595,0.17229991141564208
