0,1,2,3,4,5,6,7
inf,inf,inf,inf,18.306573181419807,16.063030303030303,15.300270557835537,15.072281407035176
inf,inf,19.188990825688073,16.240945433323606,15.343629820051413,14.997704447632712,14.939884393063585,14.945316984085572
inf,18.116646706586828,16.00745205479452,15.236162539071891,14.96735266604303,14.940555685267336,14.925217391304347,14.94051906779661
18.819724321920855,16.285498721227622,15.286524640657085,14.975237234523272,14.96718856364874,14.933005366726297,14.909718309859155,14.95082578582845
16.531252566735112,15.424169525731584,14.92780487804878,14.93327394209354,14.975283553875236,14.938746375195182,14.918515015370064,14.948423005565862
15.735857926351528,15.063494132985658,14.86782464846981,14.929835345773874,14.977969259431765,14.926783369803063,14.922714285714285,14.946530940262523
