0,1,2,3,4,5,6,7
inf,inf,inf,inf,18.737956834532373,16.31308160779537,15.5097815560099,15.253619302949062
inf,inf,19.832833495618306,16.76241869129861,15.674352452634311,15.329951690821256,15.19867285998673,15.161903217962227
26.722365988909424,18.955340143447078,16.767424534360952,15.713125260091552,15.393000744601638,15.263665893271462,15.192240802675585,15.168231624410142
19.932219959266803,17.41350206327373,16.000162539124705,15.567119242497192,15.36353513284939,15.258910891089108,15.199533099883276,15.166631975022016
17.796840184235684,16.52768074486688,15.777173806006893,15.528194003254049,15.36636230570851,15.256200404543332,15.200970467665021,15.160922134451072
17.47159475397158,15.956021792543531,15.745377176015474,15.512468513853904,15.3529594575505,15.237704525500838,15.196090326929559,15.167168262653899
