0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0,4.25,4.5,4.75,5.0,5.25,5.5,5.75,6.0,6.25,6.5,6.75,7.0
13.948946150337994,14.274219017558691,14.63101112677349,14.98794306587926,15.376064819605634,15.780219275704333,16.22442739844365,16.64951728234483,17.1587327269964,17.65849832256517,18.16825040622811,18.76331749650347,19.336801549556856,20.01241746077719,20.65156108471599,21.402732891030972,22.095001995187353,22.9097842758568,23.76970245292058,24.692928469344647,25.613914511903573,26.651741010049946,27.651635483399872,28.768111623256814,29.967247345934936,31.232274276169512,32.753178786444636,34.083127803899195,35.75907830646193
13.94510653452132,14.27282891292436,14.620172700426993,14.986348346357492,15.372299244268333,15.789505300552698,16.20606101239923,16.654109803376567,17.151331348858683,17.665341430149862,18.210616831263664,18.758583012890785,19.342418202503037,19.991593562123956,20.678503001376146,21.3607785021433,22.135193385306835,22.929438339796427,23.78828634447808,24.652752487346547,25.60682022728048,26.626334085224496,27.646616104598415,28.890765919056935,30.034441664053713,31.415983499895233,32.6334202696767,34.13191179345406,35.59663907156012
13.943907107260857,14.243266880821222,14.590051483238348,14.94776678750835,15.36087087288783,15.776297490414938,16.19142843544317,16.64481061214704,17.131533456079058,17.613761865863207,18.153015211743522,18.734196889373038,19.35227832758971,19.948261396730516,20.715543049336766,21.381677284175144,22.078987937108817,22.920504841388247,23.741336364071817,24.697866134014234,25.612559243587278,26.6722501442303,27.680261017608295,28.887898162266115,29.955558556371177,31.33009432007532,32.703941441387606,34.03235719560099,35.732451043310355
13.959728529401913,14.283437483158698,14.636624951776772,14.976298629012687,15.380145892134935,15.788727373417336,16.193399215925595,16.657427803651977,17.145323853331764,17.643673939887428,18.188046915949577,18.781037938780226,19.332444956555822,19.979843856483534,20.655796299635206,21.379158831877724,22.105308680184645,22.93430024796786,23.73744894649058,24.639199431333292,25.587668012493964,26.688543149104277,27.673656983195844,28.907241755262724,29.965649535894553,31.31312550938023,32.68587185878302,34.19040198135272,35.67674670455606
13.950074779126309,14.274257794332993,14.617338490028873,14.992669282244247,15.375020696156263,15.766386598123585,16.21492301671376,16.66202708376316,17.140951606004784,17.672274508368538,18.23464418288186,18.765840984170374,19.373956349510713,20.022109780000726,20.669175708771675,21.37548120247722,22.100740899046585,22.91152776839451,23.763643314005204,24.650299339790074,25.62021237105961,26.632454558263515,27.63669877123218,28.892791796245344,30.024534376539307,31.24076968294064,32.722720080468775,34.01048285729068,35.71354282163832
19.963550743219297,20.293179790772523,20.634483999827783,21.005724248856893,21.385826285824855,21.793107039804674,22.220465714989786,22.680960447933305,23.157241360618634,23.676983099304383,24.194916119549685,24.757588167925,25.366057226963623,25.983190780752178,26.677773177770476,27.37411715416816,28.125010364674615,28.92634822659021,29.753046665934633,30.640695932439485,31.57069242951925,32.58355525414293,33.59575360555238,34.708579360287416,35.857872790575904,37.155969549530774,38.478505704637584,39.88155832594853,41.42339169812763
13.961065888840293,14.286046141732896,14.634195936813622,15.004050018130071,15.383552189155383,15.76772003672854,16.22460385098057,16.667475423068694,17.178777994181612,17.66650430204965,18.215174316096608,18.79455343100548,19.389162545701588,19.98574273616867,20.66509516250258,21.392296495535046,22.143146805712867,22.970806408897015,23.811377559171618,24.669908651878043,25.611581961934878,26.65180891146407,27.769127777526553,28.863141584779942,30.026403933819342,31.30062000659704,32.71599710286039,34.293255090134494,35.65152334946534
13.949433426675938,14.2833028713126,14.634708645241126,14.998110551580337,15.381063779319387,15.826861669419117,16.233171521342168,16.660777220326647,17.16266468891367,17.670136495941147,18.198706632866003,18.769445002955116,19.376742133172076,20.00235417461235,20.69355196596912,21.37511272446951,22.163303257026886,22.961885725933367,23.7812361962776,24.668053142415584,25.593014214856787,26.612560557254348,27.74724629629672,28.89470273969885,29.983680606410736,31.32792568113406,32.604963668048725,34.24678985326702,35.7459170858906
28.93258825748814,29.267603502630863,29.60186055090974,29.967750406610975,30.344014361366032,30.753977983604322,31.19665777533316,31.649118696092287,32.10876146238999,32.63224113302676,33.15035364581664,33.734378229596686,34.31823405234962,34.94246498258344,35.62868647015363,36.33248259031056,37.055510432588186,37.873329518818366,38.70849127274336,39.599891861509505,40.517254899710444,41.51603328956372,42.57456645325871,43.67904540526825,44.86061451565908,46.07297054978839,47.37639718971712,48.77518857823295,50.156755383676824
