5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0
0.15316419536564627,0.13583402513213894,0.11908739221538833,0.10371568467881945,0.08947630002156923,0.07642820778775883,0.06444004072777101,0.05418256603989038,0.04491652234317905,0.03703632114672148,0.030329144780247664,0.024709350734622413,0.020068299901035324,0.016106243497513197,0.013022320182450264,0.010481195918341454
0.1909614715341782,0.17895824878246752,0.1676968773770284,0.1572677951388889,0.14737330845424107,0.13908248137998877,0.1309798280587573,0.12424557350673464,0.11827120334982015,0.1128664230395519,0.10826902259689285,0.1027883021355472,0.10039711153983293,0.09631759017839017,0.09468126316357085,0.09281715086403776
0.21815107584208224,0.20823048347204773,0.19879974926308952,0.19050358447078544,0.18270539430417587,0.1761983886371713,0.1699551973486797,0.16453035514193226,0.1604319945894013,0.15656594669117646,0.15318488013102968,0.14983602848041438,0.147193109421503,0.14494244173806387,0.14330219655797102,0.14192680319492254
0.2336969839946161,0.22472308734515767,0.21595276726616752,0.20894973203977749,0.20162669334195052,0.19595084404550828,0.1904858117816092,0.18543739489910313,0.18174615098443223,0.17828018363864942,0.1755189672903397,0.1723665025499132,0.17011075745884774,0.1682259843856076,0.16663253948252688,0.16545884738226452
0.24463991651348038,0.23626570268110794,0.22843491550766942,0.22219233929367202,0.21550218986742425,0.2104973446092428,0.20564718065033086,0.20134293145732202,0.19824666535835328,0.19496897977941177,0.19271060440891472,0.19017376077586207,0.18803433504971592,0.18616298718398877,0.1846932910737537,0.18384422019675925
0.2496703246214965,0.24182554732921513,0.2343172315140845,0.22832961309523808,0.22187421666109625,0.2172242276123473,0.21265441372863247,0.20861427907768007,0.20552076871381306,0.20261204602180113,0.2004070189839976,0.19802432995663877,0.19602645260786053,0.19428340332795382,0.19295721639471639,0.19204105338843774
0.2528149141970618,0.24524946034599313,0.23782738095238096,0.23228593822742086,0.22601428930310236,0.22158680555555554,0.2171317694698953,0.2134220021958012,0.2105163470944374,0.20751953125,0.2057487544587469,0.2033334370532067,0.2014312620387267,0.19915106357672277,0.19843142568779903,0.19762163913335323
0.2544141919119521,0.24708745788513847,0.24062316541726878,0.23433167363556337,0.22822967641082875,0.22387826924696766,0.21944000943838182,0.21587498982747397,0.2130675747863248,0.21019683709124473,0.20831104578884002,0.20591151487541356,0.20414084949712644,0.20239059324186992,0.20123172500758496,0.2002930080641103
0.2555972608320552,0.24836292171952737,0.24066103308646436,0.23590157248757102,0.22995950376558172,0.2255027881567029,0.22131119791666667,0.21775400023239283,0.21488697005882987,0.21209992573795822,0.21043104245981387,0.208087968945802,0.20635733280213517,0.20448575745884773,0.20334061765982434,0.2025941383964955
0.2563418970352564,0.24923395396706588,0.2420990226804748,0.23681802921711775,0.23082930953414352,0.22665877767816484,0.22229025665663993,0.21886187094602022,0.21606805589463976,0.21341363405098543,0.21166141016953657,0.2090999881926952,0.20751688639322916,0.20578045841087675,0.2045631188914609,0.20374724866912367
