0,1,2,3,4,5,6,7
inf,inf,inf,inf,18.747176220806793,16.28429675933542,15.504493162578685,15.249263721552879
inf,inf,20.2317,16.96204065364687,15.777436771810173,15.376674765706351,15.247877454575082,15.157972285563936
inf,19.805243110015684,17.19859065859608,15.932313649564376,15.510746398952422,15.348901545972335,15.249444081098757,15.157797364516973
21.29485063028838,17.98730844793713,16.505691798455313,15.791874533233756,15.507014347052047,15.353882915173237,15.243021048287247,15.159476896251089
18.96677609980302,17.32644911147011,16.054149004872894,15.775498414934836,15.515801843784825,15.364958283671037,15.259643174295633,15.165949356148992
17.96270781483325,17.115162074848453,15.958357548957675,15.77959865444844,15.523240834514887,15.370681458003169,15.25761263802692,15.168891947694425
