0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5
0.0014927230976075592,0.0013978940490550864,0.00131219450517692,0.0012369006332931243,0.00117495743491154,0.0011193950731302775,0.001067857546743064,0.0010222100233715319,0.0009942325090470446,0.0009678256621934058,0.0009509409868817853,0.0009407316483212706,0.000930718643194612,0.0009246323067450744,0.0009191349705971049,0.0009210001382187374,0.0009219818053880177,0.0009202148044833132
0.090673828125,0.08068426724137931,0.07032243956743002,0.05956817091557018,0.048492376053051005,0.03789781182359307,0.027851912408387622,0.019426993327572965,0.012644310943032372,0.00780503932951347,0.0047078794104342585,0.002926055331473663,0.001957346168827905,0.001434706567903096,0.0011685765983112184,0.001033990029402895,0.0009667458283071974,0.0009392591475673502
0.12489522298177083,0.11614008884803921,0.1059906448143116,0.09345134253640777,0.08081194998204023,0.06557675316220238,0.04923277796961326,0.0336904562864786,0.020719719399449877,0.01136513627283105,0.0060797592795034175,0.0034082502450241254,0.002120401085645356,0.001491741430438279,0.001190075109318456,0.0010403708660032167,0.000969298162947326,0.0009408298150381986
0.1503965221165459,0.1405101758704338,0.12975343883547008,0.11805361793154762,0.10432417674731183,0.08793734326774691,0.06862355701958955,0.046863374255952384,0.027537749915994624,0.014013862397226868,0.006747391121330921,0.0035423459803478087,0.002147985933102131,0.001499202100924809,0.0011912531099215922,0.0010406653661540009,0.0009691018295134701,0.0009408298150381986
0.16124008641098486,0.15221165458937197,0.14256569191261573,0.13090376420454544,0.11778331938244048,0.10231633771929824,0.08338734674594395,0.05915277352260349,0.034170751633986925,0.015955033311424473,0.007114240142490953,0.003593883506735022,0.0021561337706071573,0.0015013617686972255,0.0011895842757338158,0.0010403708660032167,0.0009694944963811821,0.0009410261484720547
0.16889444986979166,0.15997006194760102,0.1502679649758454,0.13917335304054054,0.12606099446614583,0.11098688299005682,0.09381701899509803,0.06953137330334595,0.040326286764705885,0.017730218243481324,0.0073382565905207075,0.003620094020154805,0.0021575081046441495,0.0015001837680940892,0.0011911549432046642,0.0010406653661540009,0.0009691018295134701,0.0009409279817551267
0.17237490699404762,0.16407001201923077,0.15477677887561275,0.14386551468460648,0.131639356737013,0.11722675398284314,0.1007080078125,0.07752372804752067,0.04516434628739316,0.019532764050387598,0.0075068088434861275,0.0036369786954664252,0.002159569605699638,0.0015014599354141536,0.0011912531099215922,0.0010403708660032167,0.0009694944963811821,0.0009410261484720547
0.17551742061491934,0.1672236124674479,0.1578593847170398,0.14718470327171362,0.13526889734100878,0.12131903423526423,0.10530068217844203,0.08360340039638643,0.05004009239642185,0.02100250795361248,0.007629320906212304,0.0036476788676115804,0.00215898060539807,0.0015001837680940892,0.0011911549432046642,0.0010406653661540009,0.0009691018295134701,0.0009409279817551267
0.17695470010080644,0.16889190673828125,0.16011309382891414,0.1493105933779762,0.13833865603885134,0.12415002893518519,0.108740234375,0.08820408950617284,0.054650283441310975,0.021954642401801214,0.007732984959288299,0.003658477206473663,0.002159765939133494,0.0015014599354141536,0.0011912531099215922,0.0010403708660032167,0.0009694944963811821,0.0009410261484720547
