10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0
0.026765348185426127,0.017110870549870094,0.009905940181840964,0.005098274767552474,0.002252844301711264,0.0008200551839122785,0.00024125381019598216,5.384059444171679e-05,8.87021296182644e-06,8.290852205310748e-07,4.9944892803076795e-08
0.08557148384758194,0.07960296926782864,0.07425500000319647,0.07004780205712226,0.06689714836238288,0.06365118982319667,0.061481953272037766,0.05942049779954789,0.05809156409184362,0.05695414907008203,0.05587922509819566
0.07110383687055051,0.0614553126662166,0.05292439533915859,0.045502134764586144,0.03942508993277178,0.034539840122002986,0.03054630642734033,0.02708190890499059,0.02447039035010331,0.022541558545962726,0.020754310523940306
0.0714606931296285,0.05947697548432961,0.048639483139882776,0.03886046291963299,0.030617298097970622,0.024603573401251994,0.019571315793006628,0.01571347238311137,0.01294838327183319,0.01119265047716951,0.00974679577541324
0.076092033094365,0.06283305252316804,0.05041239697767072,0.03879638362216665,0.028907164990436152,0.022270557557613233,0.017199772459059574,0.014005197225589175,0.01193432214631664,0.010867069709964813,0.010069719474320813
0.07935211604923592,0.06544325253288531,0.052001203951607955,0.03912400214099771,0.028258750425130926,0.0217736358411583,0.017407752981670143,0.015013574622304734,0.013334916786214762,0.01242878657404566,0.011704345892915592
0.08227966590782394,0.06795429195243137,0.053800268935267584,0.039970178503845995,0.028512760160948815,0.022494910016084654,0.018662918082704268,0.016476720245949428,0.014769314129562006,0.013805177918891413,0.013057602763414958
0.08427064913656868,0.06974713380244774,0.05506352510893581,0.040530680068839246,0.028858139083660653,0.02335751824866515,0.019719002841025325,0.017521907028660858,0.015753807878539135,0.014758645900459269,0.014014976435600016
0.08601626309595045,0.071341714405993,0.05628435809065709,0.041182051371798416,0.029422126802171555,0.024277123592912522,0.02063928743581482,0.018416759684035024,0.016599554715309318,0.015545088171515077,0.014804665124688024
0.0872701296297717,0.0725111840599556,0.05717113965135428,0.04164281298586392,0.02991128708228489,0.025002603127812897,0.021321954208604395,0.01906306657486396,0.017202269703699726,0.016128264717840922,0.015389549786347736
