-5,-4,-3,-2,-1,0,1,2,3,4
0.31579545454545455,0.29108635901699925,0.2624979187479187,0.22739222582972582,0.17889539188881295,0.07239922963815369,1.3984784554404807e-05,0.0,0.0,0.0
0.26520675505050506,0.2345625187518752,0.19120769183773215,0.12022188894016306,0.008429828346758726,0.0,0.0,0.0,0.0,0.0
0.27324429641239983,0.24620723992502344,0.2111218657817109,0.1586300505050505,0.0584304276946682,0.0023494438051400077,0.0,0.0,0.0,0.0
0.278857508912656,0.2548443100358423,0.2244586192109777,0.18368642823584683,0.11170892295597484,0.041007383966244725,0.009709436133486767,0.002286512274645186,0.0011727240762050889,0.000624320739035929
0.2820701433982684,0.2592252346837945,0.23166280523683436,0.19701274104683195,0.14087995337995338,0.08108677758598645,0.04536863892085411,0.03020014224523718,0.02783271800281294,0.030259078123002173
