0,1,2,3,4,5,6,7
inf,inf,inf,inf,18.7424045261669,16.286597227917657,15.503030303030304,15.249263721552879
inf,inf,19.78420432220039,16.74064901390744,15.66379641651519,15.306041618318249,15.186716910032972,15.14344581440623
26.436627379873073,19.002709744658677,16.755306975249116,15.697743902439024,15.374471299093656,15.246239336307427,15.188416686233076,15.159917025690122
19.87851537645811,17.447173666288307,15.995207756232688,15.542890855457227,15.354167548874303,15.234249404289118,15.195316159250586,15.14648275862069
17.83246474901297,16.522194367572848,15.778495266567015,15.499231754161332,15.360661713164166,15.23375942834458,15.2001660991612,15.149761114260263
17.493721437337094,15.969751166407464,15.719825602172826,15.503857379506192,15.358756824863503,15.231814177012415,15.206335517041214,15.153261486103233
