0,1,2,3,4,5,6,7
inf,inf,inf,inf,18.79722279792746,16.251593220338982,15.375501945525292,15.111370571845562
inf,inf,19.834243542435424,16.72467396974439,15.606792609507993,15.15923631306107,14.96801330798479,14.948952095808384
26.431392405063292,18.96981581798483,16.727299557304477,15.636980739198334,15.219063585199377,15.020186745616034,14.955614330367878,14.939358600583091
19.854698117290628,17.29450919493257,16.020012921566092,15.386153846153846,15.139810964083175,15.014741163055872,14.963199238276601,14.937947843041677
17.753908107529185,16.33798023830282,15.680968858131488,15.314329037149356,15.11642718446602,14.98904593639576,14.961477190441709,14.932514131236175
16.954802955665023,15.971941578453706,15.594792092706204,15.282814149947201,15.127542857142856,14.979190497140344,14.954466858789626,14.928268809349891
