-3,-1,0,1,3
0.0,0.0,0.0,0.0,0.0
0.12984914665953862,0.09960505566445517,0.08041277533800764,0.057884888137062725,0.012578690440289506
0.08701978805413148,0.05374038751507841,0.03342125144501407,0.012496524898220748,2.945001507840772e-07
0.0680245283285585,0.026023800324185765,0.00532387555915762,1.8749842933252915e-05,0.0
0.0543687526701347,0.004392862415812223,3.337668375552875e-06,0.0,0.0
0.04164399015505629,3.268951673703257e-05,0.0,0.0,0.0
0.027677713170989143,0.0,0.0,0.0,0.0
0.013356269005076398,0.0,0.0,0.0,0.0
0.004273491688027744,0.0,0.0,0.0,0.0
0.0009937416754624046,0.0,0.0,0.0,0.0
