0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0,4.25,4.5,4.75,5.0,5.25,5.5,5.75,6.0,6.25,6.5,6.75,7.0,7.25,7.5,7.75,8.0,8.25,8.5,8.75,9.0
0.08475785355668168,0.08007534277065527,0.0752727549563172,0.06939896127036341,0.06382200156614219,0.05894093699269481,0.05209989325944767,0.046410152841404886,0.04084487867503894,0.03498200447328629,0.029582404871849943,0.024502692094707856,0.019696482245424456,0.015309018238705738,0.01171177781922987,0.008447147824939686,0.0058747871745577,0.003954940691596301,0.002533486630478488,0.0015947183164957781,0.0009056861303779654,0.0005403096099718536,0.0003074581574185766,0.00017159542119018898,9.443638168476076e-05,6.586986705870527e-05,3.8088686168073985e-05,2.70940138721351e-05,2.0320510404101327e-05,1.3841507086851628e-05,1.3252506785283473e-05,9.325838108162445e-06,8.442337655810213e-06,8.246004221954162e-06,7.657003920386007e-06,6.969836901889827e-06,6.184503166465621e-06
0.04464074337121212,0.0396270061510181,0.034714705174866134,0.029178378818271396,0.024092691365675167,0.019140772628495843,0.014241397346866096,0.010321419432783996,0.006915550707428629,0.004189460978337355,0.0024259940754423,0.0011802584376256534,0.0005638696220345798,0.0002506196283172497,0.00011838906061519904,5.438436117812626e-05,2.7977514324487334e-05,2.0222343687173302e-05,1.5706674708484116e-05,1.2565339766787294e-05,1.079833886208283e-05,1.0405671994370729e-05,1.0503838711298753e-05,8.835004523522317e-06,8.54050437273824e-06,9.620338258946523e-06,7.460670486529956e-06,9.031337957378368e-06,8.344170938882188e-06,7.36250376960193e-06,7.853337354242058e-06,7.068003618817853e-06,7.264337052673905e-06,6.871670184961802e-06,6.871670184961802e-06,6.773503468033775e-06,5.497336147969441e-06
0.021637328058226497,0.016746292571107785,0.011615433506459497,0.007522908185062324,0.004458339616003217,0.0022339799771310814,0.0009902076736529955,0.0004238838836952151,0.0001697302535685565,6.822586826497788e-05,4.5254856503819865e-05,2.7290347305991154e-05,2.3952678930438278e-05,2.2382011459589866e-05,1.6197508293124246e-05,1.4626840822275834e-05,1.2172672899075192e-05,1.2467173049859269e-05,1.2270839616003216e-05,1.2270839616003216e-05,1.0307505277442702e-05,1.0307505277442702e-05,1.0013005126658625e-05,8.638671089666264e-06,8.246004221954162e-06,9.718504975874547e-06,7.558837203457981e-06,9.031337957378368e-06,8.344170938882188e-06,7.264337052673905e-06,7.951504071170084e-06,7.068003618817853e-06,7.264337052673905e-06,6.969836901889827e-06,6.871670184961802e-06,6.773503468033775e-06,5.497336147969441e-06
0.0065359400130679535,0.003513288632137113,0.0014371607358262966,0.0005587649527543225,0.00023785795511660637,9.963921768194612e-05,5.8507363289103336e-05,3.7892352734217935e-05,3.416201749095296e-05,2.5719679835142742e-05,2.4934346099718538e-05,2.1989344591877763e-05,2.0811343988741457e-05,2.159667772416566e-05,1.609934157619622e-05,1.4430507388419783e-05,1.2172672899075192e-05,1.2565339766787294e-05,1.2467173049859269e-05,1.2270839616003216e-05,1.0503838711298753e-05,1.0405671994370729e-05,1.0013005126658625e-05,8.638671089666264e-06,8.54050437273824e-06,9.718504975874547e-06,7.36250376960193e-06,9.031337957378368e-06,8.344170938882188e-06,7.36250376960193e-06,7.853337354242058e-06,7.166170335745878e-06,7.264337052673905e-06,6.969836901889827e-06,6.871670184961802e-06,6.773503468033775e-06,5.497336147969441e-06
0.000892826290460394,0.0003373008393646964,0.00013144523396662645,7.342870426216325e-05,5.68385291013269e-05,4.682552397466827e-05,4.338968888218737e-05,3.337668375552875e-05,3.268951673703257e-05,2.5916013268998795e-05,2.5130679533574587e-05,2.208751130880579e-05,2.1302177573381584e-05,2.140034429030961e-05,1.609934157619622e-05,1.4626840822275834e-05,1.2369006332931243e-05,1.2467173049859269e-05,1.2270839616003216e-05,1.2270839616003216e-05,1.0307505277442702e-05,1.0307505277442702e-05,1.0013005126658625e-05,8.638671089666264e-06,8.246004221954162e-06,9.718504975874547e-06,7.558837203457981e-06,9.031337957378368e-06,8.344170938882188e-06,7.264337052673905e-06,7.951504071170084e-06,7.068003618817853e-06,7.264337052673905e-06,6.969836901889827e-06,6.871670184961802e-06,6.773503468033775e-06,5.497336147969441e-06
0.00014695557524125452,9.188404704463208e-05,7.40177045637314e-05,5.713302925211098e-05,5.193019325492561e-05,4.5254856503819865e-05,4.280068858061922e-05,3.298401688781665e-05,3.239501658624849e-05,2.552334640128669e-05,2.4738012665862485e-05,2.1989344591877763e-05,2.0811343988741457e-05,2.1498511007237637e-05,1.609934157619622e-05,1.4430507388419783e-05,1.2172672899075192e-05,1.2565339766787294e-05,1.2467173049859269e-05,1.2270839616003216e-05,1.0503838711298753e-05,1.0405671994370729e-05,1.0013005126658625e-05,8.638671089666264e-06,8.54050437273824e-06,9.718504975874547e-06,7.36250376960193e-06,9.031337957378368e-06,8.344170938882188e-06,7.36250376960193e-06,7.853337354242058e-06,7.166170335745878e-06,7.264337052673905e-06,6.969836901889827e-06,6.871670184961802e-06,6.773503468033775e-06,5.497336147969441e-06
9.797038349416969e-05,8.27545423703257e-05,7.156353664053077e-05,5.752569611982308e-05,5.085035936871733e-05,4.486218963610776e-05,4.260435514676317e-05,3.3278517038600724e-05,3.27876834539606e-05,2.5719679835142742e-05,2.5130679533574587e-05,2.208751130880579e-05,2.1302177573381584e-05,2.140034429030961e-05,1.609934157619622e-05,1.4626840822275834e-05,1.2369006332931243e-05,1.2467173049859269e-05,1.2270839616003216e-05,1.2270839616003216e-05,1.0307505277442702e-05,1.0307505277442702e-05,1.0013005126658625e-05,8.638671089666264e-06,8.246004221954162e-06,9.718504975874547e-06,7.558837203457981e-06,9.031337957378368e-06,8.344170938882188e-06,7.264337052673905e-06,7.951504071170084e-06,7.068003618817853e-06,7.264337052673905e-06,6.969836901889827e-06,6.871670184961802e-06,6.773503468033775e-06,5.497336147969441e-06
9.502538198632891e-05,8.128204161640531e-05,7.107270305589063e-05,5.615136208283072e-05,5.1243026236429435e-05,4.5353023220747886e-05,4.2702521863691196e-05,3.288585017088862e-05,3.239501658624849e-05,2.5621513118214718e-05,2.4738012665862485e-05,2.1989344591877763e-05,2.0811343988741457e-05,2.1498511007237637e-05,1.609934157619622e-05,1.4430507388419783e-05,1.2172672899075192e-05,1.2565339766787294e-05,1.2467173049859269e-05,1.2270839616003216e-05,1.0503838711298753e-05,1.0405671994370729e-05,1.0013005126658625e-05,8.638671089666264e-06,8.54050437273824e-06,9.718504975874547e-06,7.36250376960193e-06,9.031337957378368e-06,8.344170938882188e-06,7.36250376960193e-06,7.853337354242058e-06,7.166170335745878e-06,7.264337052673905e-06,6.969836901889827e-06,6.871670184961802e-06,6.773503468033775e-06,5.497336147969441e-06
9.443638168476076e-05,8.216554206875754e-05,7.136720320667471e-05,5.7329362685967027e-05,5.085035936871733e-05,4.486218963610776e-05,4.2702521863691196e-05,3.3278517038600724e-05,3.27876834539606e-05,2.5719679835142742e-05,2.5130679533574587e-05,2.208751130880579e-05,2.1302177573381584e-05,2.140034429030961e-05,1.609934157619622e-05,1.4626840822275834e-05,1.2369006332931243e-05,1.2467173049859269e-05,1.2270839616003216e-05,1.2270839616003216e-05,1.0307505277442702e-05,1.0307505277442702e-05,1.0013005126658625e-05,8.638671089666264e-06,8.246004221954162e-06,9.718504975874547e-06,7.558837203457981e-06,9.031337957378368e-06,8.344170938882188e-06,7.264337052673905e-06,7.951504071170084e-06,7.068003618817853e-06,7.264337052673905e-06,6.969836901889827e-06,6.871670184961802e-06,6.773503468033775e-06,5.497336147969441e-06
