-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0
0.26986727150537637,0.15235429928626543,0.14694359188988096,0.14153421336206898,0.13589002821180557,0.12938032200727514,0.12265819340796019,0.11617884389671361,0.10710170812774122,0.09929774834857724,0.08938921176321138,0.07949754668445122,0.06988674256859756,0.058202728023373985,0.047491306211890245,0.037803091653963415,0.026971584413109755,0.018978460048272357,0.011878533091971545,0.007180314723069106,0.004474919016768292,0.002824488694105691,0.0017645611026422764,0.0013278868140243903,0.0010519880589430894
0.306616512345679,0.12210553676927861,0.11591521786971831,0.10881618923611111,0.10339922039820675,0.0962767562245935,0.08924927750254065,0.08188734597306911,0.07294544747205285,0.06459305926067073,0.054647802337398375,0.044868283155487805,0.035695145769817076,0.024875547827743903,0.016517204966971545,0.010114964430894309,0.005088247903963414,0.002865178798272358,0.001570042555894309,0.0011571868648373985,0.0010043508638211383,0.0009348799542682926,0.0008564770706300813,0.0008554846290650406,0.0007820439532520325
0.3116018036265432,0.11645740327380952,0.11022619298986487,0.10194803873697916,0.09571999650660569,0.0872485153074187,0.07961366234756098,0.0709764434070122,0.06055977674034553,0.05030984025660569,0.03846405773628049,0.027378485454776422,0.018028693470528455,0.009251540269308942,0.004519578887195122,0.0024344591590447153,0.0014043048145325203,0.001178028137703252,0.0009507590193089431,0.0009666380843495935,0.0009150311229674797,0.0009070915904471544,0.000857469512195122,0.0008425828887195122,0.000772119537601626
0.31301019130608976,0.11549456242664319,0.10858181423611112,0.09977213541666667,0.09270297414888211,0.08405086858485772,0.07565977515243902,0.06571451822916667,0.053412212588922765,0.04108906567581301,0.026954712906504065,0.015401700647865854,0.008068549923780487,0.003422930957825203,0.0018429639862804878,0.0013904106326219513,0.001158179306402439,0.0010827537474593495,0.0009388497205284553,0.0009716002921747967,0.0009190008892276423,0.0008981596163617886,0.0008554846290650406,0.0008405980055894308,0.0007810515116869919
0.31354542267628205,0.11570087844776995,0.10858723958333333,0.09917766291920732,0.0917651168699187,0.08258999460111789,0.07346548685213415,0.06252381859756098,0.04835373793191057,0.034068534044715444,0.018087247522865852,0.008003048780487805,0.0039558720782520325,0.002006716844512195,0.0015144658282520325,0.001280249618902439,0.001155201981707317,0.001075806656504065,0.0009259479801829268,0.0009666380843495935,0.0009170160060975609,0.0009011369410569105,0.000857469512195122,0.0008396055640243902,0.0007711270960365854
0.31383025340544873,0.11625678550469483,0.1091015625,0.0991528518800813,0.0913721100101626,0.08205308371443089,0.07246907552083333,0.06047244188262195,0.044517951283028455,0.028125793953252032,0.011507359946646341,0.004405448107215447,0.002591264926321138,0.001737765180386179,0.001447972243394309,0.0012663554369918698,0.0011462700076219513,0.0010718368902439025,0.0009408346036585366,0.0009745776168699187,0.0009180084476626016,0.0008961747332317074,0.0008564770706300813,0.0008405980055894308,0.0007810515116869919
0.31388033353365385,0.1169189453125,0.10971462673611111,0.09934042333587398,0.09138798907520325,0.08187642911585366,0.07174260829522358,0.059086001016260166,0.041263735391260166,0.023205268673780487,0.007322233866869919,0.0030477880462398375,0.0022270388719512193,0.0016811960111788617,0.0014271309705284553,0.0012584159044715447,0.0011442851244918698,0.0010688595655487805,0.0009239630970528456,0.0009686229674796748,0.0009180084476626016,0.0009001444994918699,0.000857469512195122,0.0008396055640243902,0.0007711270960365854
0.3139335436698718,0.11765950520833333,0.11036585902308559,0.09967388370172764,0.09130859375,0.08175237392022358,0.07146670954014228,0.058112415840955285,0.038353896722560975,0.018922883320630083,0.0050138147865853655,0.002509884717987805,0.002132756923272358,0.0016544000889227642,0.0014261385289634147,0.001263378112296748,0.0011423002413617886,0.0010718368902439025,0.0009408346036585366,0.000973585175304878,0.0009180084476626016,0.0008961747332317074,0.0008564770706300813,0.0008405980055894308,0.0007810515116869919
0.3139053735977564,0.11833979657306763,0.11097511085304054,0.09998948011941057,0.09165495585619919,0.08187146690802846,0.07126524390243902,0.057287696900406505,0.035756677146849596,0.015705387766768292,0.0037663157393292685,0.0023639958079268294,0.002087104611280488,0.001652415205792683,0.0014251460873983739,0.0012594083460365853,0.0011442851244918698,0.001069852007113821,0.0009239630970528456,0.0009686229674796748,0.0009180084476626016,0.0009001444994918699,0.000857469512195122,0.0008396055640243902,0.0007711270960365854
