1,2,4,8,16,32,64,128
0.08958295666489038,0.0896304367133577,0.08959574356729598,0.0895881110751624,0.08951277738657125,0.08951208352365002,0.08929401231983354,0.0888507330364393
0.05426285589220463,0.054317571939707675,0.054260675180166466,0.05427445331531669,0.05410475426943768,0.05393872278471376,0.05304750542402558,0.051529135105816075
0.037238037010251725,0.037316641766900124,0.03717975252486805,0.03721315706836176,0.03702422810723711,0.036644090349675196,0.03518707733835769,0.03286432164788875
0.024529541114748275,0.024680010245381648,0.024505255912505075,0.024537173606881853,0.024285003996650425,0.023782052502030044,0.02187452420828258,0.019133864792681688
0.014298433217874544,0.014474377030044661,0.014291990205034511,0.014365936167783191,0.01410861214727974,0.013539842798416565,0.0116009915499391,0.009201117951938693
0.007117943215844498,0.007248984184683313,0.007103074724675193,0.007152933731729598,0.0069870013702801465,0.006530836061205847,0.005142911972188388,0.0036973972607084855
0.0032291389121498174,0.0033093296411896064,0.0032141712977060495,0.0032331038431282987,0.003153606977009744,0.0029261190621193665,0.0022296789357490864,0.0016449507396975233
0.0016472305750101501,0.0016877719942651238,0.0016462393422655298,0.0016460410957166059,0.0016138260315164434,0.0015329414395554202,0.0012683814200162404,0.0010917437449248883
0.0011502264768574908,0.0011620221465184733,0.0011398185330389768,0.0011469554088002435,0.0011384308071965084,0.001111370153268372,0.0010173021658038976,0.0009587203105968331
0.08953934242412707,0.08963063495990661,0.0895946532112769,0.08956957502283801,0.08966602196888956,0.08955480565494316,0.08925228142128502,0.0888298180255278
0.05419941699654893,0.054331746567955745,0.05431023681739748,0.05427167786363175,0.054322428980156316,0.05393247801842266,0.05298485951456557,0.051511094669863984
0.03717955427831912,0.03732011108150629,0.0372485440773447,0.03726172747284815,0.03726440380125863,0.036607712107947624,0.03512482792199553,0.03281188543569834
0.02455273596097239,0.024699438407176207,0.02460229759820341,0.024588717709602113,0.024549464892915145,0.023740916343128297,0.02184766180090337,0.019062595158343482
0.01436633266088104,0.014526119379313845,0.014456039224269183,0.014385166083028826,0.014353843128298823,0.013485324997462444,0.01160832667224929,0.009152547547452294
0.007206162930115712,0.007313612559632562,0.007243235034764515,0.007184851426106374,0.007154123211023143,0.006501198202141697,0.005166404188235892,0.003713851724269184
0.0032942629034713763,0.003366523770554202,0.0033383727606069833,0.0032803856450466912,0.0032525320049228584,0.00290341983226756,0.0022502965768371906,0.0016602157239646773
0.001701748375964271,0.0017414968090235486,0.0017294037695391798,0.001693620267458384,0.0016671543531770199,0.0015496932729395048,0.0012814656922452293,0.001101160455998782
0.0011893801702699959,0.0012023653192245228,0.0011964179227568006,0.0011724300903369874,0.0011579580922655298,0.001122174590184734,0.0010235469320950062,0.0009671457889261064
0.10931071829288563,0.05934857373502842,0.027409666977517254,0.01138708352365002,0.004932869753603329,0.0024459659206252536,0.0015101430864291514,0.0011138482351299229
0.08906910161007917,0.022490674482338612,0.006468586644843686,0.0026475826608810395,0.001560894202953715,0.0011244544254973609,0.0009356245876471782,0.0008480987362971985
0.08606358480511571,0.015756140092113277,0.005409553580491271,0.0024825424089017457,0.0015361133843382053,0.0011186061523041006,0.0009358228341961023,0.0008465127639058059
0.0863879161591555,0.01463337076228177,0.005349782245990662,0.002485714353684531,0.001537401986906212,0.001119300015225335,0.000937805299685343,0.000849486462139667
0.08750672055800852,0.0144549488682501,0.005347799780501421,0.002480361696863581,0.0015340317955745027,0.0011179122893828664,0.0009354263410982542,0.0008465127639058059
0.08879680997513195,0.014375551125406009,0.00534046465819123,0.0024851196140377586,0.0015383932196508323,0.0011191017686764109,0.000937607053136419,0.000849486462139667
0.08989846604750304,0.014369405482389363,0.0053481962735992695,0.0024793704641189605,0.0015339326723000405,0.0011180114126573284,0.0009354263410982542,0.0008465127639058059
0.09095809385150223,0.014343732554303695,0.005338581315976452,0.002485218737312221,0.0015385914661997565,0.0011191017686764109,0.000937607053136419,0.000849486462139667
0.09180906716275883,0.014361673866981324,0.005348791013246042,0.0024794695873934227,0.0015339326723000405,0.0011180114126573284,0.0009354263410982542,0.0008465127639058059
