1,2,4,8,16
0.09016022858796297,0.09013310185185185,0.09016927083333333,0.09018735532407407,0.09021448206018519
0.05504918981481482,0.05513057002314815,0.05503110532407408,0.05507631655092592,0.055003978587962965
0.037841796875,0.03780562789351852,0.03785988136574074,0.03812210648148148,0.03811306423611111
0.025481047453703703,0.02515552662037037,0.024793836805555556,0.025481047453703703,0.02515552662037037
0.007125289351851852,0.006564670138888889,0.006148726851851852,0.006763599537037037,0.006799768518518518
0.001048900462962963,0.0010398582175925927,0.0009946469907407408,0.0010398582175925927,0.0010398582175925927
0.09034107349537036,0.0903591579861111,0.09041341145833333,0.0903591579861111,0.0903591579861111
0.05564597800925926,0.05564597800925926,0.05545609085648148,0.055266203703703706,0.05539279513888889
0.038492838541666664,0.03871889467592592,0.038483796296296294,0.03846571180555555,0.03823061342592592
0.02586986400462963,0.026168258101851853,0.02562572337962963,0.02564380787037037,0.025634765625
0.007315176504629629,0.007396556712962963,0.006962528935185185,0.007025824652777778,0.006826895254629629
0.001121238425925926,0.0011121961805555555,0.001094111689814815,0.001094111689814815,0.001148365162037037
0.10835774739583333,0.05691189236111111,0.025110315393518517,0.009168836805555556,0.003399884259259259
0.08745659722222222,0.019929108796296297,0.003761574074074074,0.0005877459490740741,0.00047923900462962964
0.08468062789351852,0.012089482060185185,0.0028392650462962963,0.00043402777777777775,0.00047019675925925923
0.08506040219907407,0.011329933449074073,0.0028030960648148147,0.00044307002314814816,0.0005063657407407407
0.08847837094907407,0.011158130787037037,0.002757884837962963,0.00044307002314814816,0.0004973234953703704
0.09290907118055555,0.010913990162037037,0.002730758101851852,0.0004249855324074074,0.00047923900462962964
