0,1,2,3,4,5,6,7
inf,inf,25.779999999999998,18.100645161290323,15.6816,14.730823529411765,14.155876288659794,13.84082474226804
inf,inf,inf,inf,20.693793103448275,16.002790697674417,14.578556701030928,13.898494623655914
inf,inf,inf,inf,24.14,16.5175,14.773818181818182,13.932565445026178
inf,inf,inf,inf,26.52,16.67688311688312,14.869473684210526,13.945326633165829
inf,inf,inf,inf,28.408,16.738585858585857,15.001428571428571,13.960796019900497
inf,inf,inf,inf,28.624615384615385,16.794380165289255,15.013176470588235,13.942048780487806
