0,1,2,3,4,5,6,7
inf,inf,inf,inf,26.410738255033557,24.005555555555556,23.494829482948294,23.318316268486917
inf,inf,inf,inf,inf,25.9701138952164,23.918684061259217,23.444611528822055
inf,inf,inf,inf,inf,26.607916331456153,23.986927811975377,23.44653167864141
inf,inf,inf,inf,inf,27.024593128390595,24.024926398429834,23.44653167864141
inf,inf,inf,inf,inf,27.177481481481482,24.020029455081,23.45296320206585
inf,inf,inf,inf,inf,27.308433734939758,24.020029455081,23.45296320206585
