0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5
0.10670011005704365,0.08542270160346442,0.08249575725655431,0.08225161663155431,0.08294471997893259,0.08372377545646068,0.0843857897354869,0.08505146155196629,0.08573450667134831
0.10315982315891473,0.0808535229400749,0.07691801264044944,0.07618924830290262,0.07613804277855805,0.0766372966409176,0.07718044095271535,0.07787171553136704,0.07830604810393259
0.10165035363399622,0.07784154084737828,0.07216321395131087,0.07050817825374532,0.06994766063904495,0.06987176673689138,0.07001441069756555,0.07035913360252809,0.07041125351123595
0.09970721412687265,0.07356953710205992,0.06642545207162921,0.06367315513810862,0.06212693117977528,0.06160664647705993,0.06136616338951311,0.06128112564372659,0.061300327715355804
0.09738833538155431,0.06932222173455056,0.0609236013576779,0.05682350187265917,0.05468018492509363,0.05336072828885768,0.05258624473314607,0.052001038740636704,0.05152738764044944
0.09574152914325842,0.06605786955758428,0.05559091175093633,0.04989612593632959,0.046256876170411985,0.04369202803136704,0.04185228669241573,0.040498083450374533,0.039394421523876406
0.09473387757490637,0.06390083684456929,0.052033956577715354,0.04500599836142322,0.04013873039559925,0.036533312851123594,0.03366031718164794,0.03129663360252809,0.029351738061797753
0.09293985545411985,0.06054870376872659,0.047244411282771535,0.038617194815074904,0.03222930565308989,0.026937763342696628,0.02264107121956929,0.018993591994382022,0.016180945692883895
0.09241682759831461,0.05865501375234083,0.04392976796582397,0.03381119060159176,0.02568779991807116,0.01908503043071161,0.013806289501404494,0.009909183345037454,0.007253811154026217
0.08876660522003746,0.053842608848314606,0.037423923220973786,0.025739919826779027,0.016540298747659176,0.00980311475889513,0.005508251404494382,0.0032058315777153557,0.0021990943937265917
0.08940850304307116,0.05341924888810862,0.035530233204588015,0.022369499063670414,0.012079017439138577,0.005455217111423221,0.0023856288038389514,0.0013450593984082398,0.0010707440894194757
0.08885438611891386,0.05189588453885768,0.03284194317649813,0.01836358116807116,0.007841760299625468,0.0025365022237827713,0.0008540349953183521,0.0005056545529026217,0.0004471339536516854
0.08722129564606741,0.04887018668071161,0.028423637933052436,0.013095812851123595,0.003775493036048689,0.0008119733146067416,0.0002807159995318352,0.00024139747191011235,0.0002349967813670412
0.08687931589419476,0.04775098022003745,0.02631415320692884,0.010234704178370786,0.0019394092345505617,0.00024322624063670412,0.00012252750468164794,0.00012161312031835206,0.00011886996722846443
0.08555345856741572,0.045511652914325844,0.023036999648876403,0.007222722085674157,0.0008750658356741573,7.40651334269663e-05,4.023291198501872e-05,4.1147296348314606e-05,4.023291198501872e-05
0.08519227674391386,0.04428363471441948,0.02071812090355805,0.0048188055945692886,0.0002203666315543071,2.1030840355805244e-05,1.9202071629213483e-05,1.9202071629213483e-05,1.9202071629213483e-05
0.0844717418656367,0.04286633895131086,0.018706475304307114,0.003348475538389513,0.00012344188904494382,8.229459269662921e-06,6.4006905430711614e-06,7.315074906367041e-06,6.4006905430711614e-06
0.08430989583333333,0.04264140039794007,0.0181331563085206,0.0026352557350187264,2.5602762172284646e-05,3.6575374531835206e-06,3.6575374531835206e-06,3.6575374531835206e-06,3.6575374531835206e-06
0.08477074555243445,0.042525273583801496,0.017361415905898875,0.0022384129213483144,2.6517146535580525e-05,9.143843632958802e-07,9.143843632958802e-07,9.143843632958802e-07,9.143843632958802e-07
0.08334887786750936,0.040277716818820225,0.014565228522940074,0.0011384085323033707,1.8287687265917603e-06,0.0,0.0,0.0,0.0
0.08355187119616105,0.04010398378979401,0.014115351416198503,0.0010561139396067416,9.143843632958802e-07,0.0,0.0,0.0,0.0
0.08277555887172285,0.03913473636470038,0.01287087429775281,0.0005513737710674157,0.0,0.0,0.0,0.0,0.0
0.08307090502106741,0.03889151012406367,0.012041527680243446,0.0004014147354868914,0.0,0.0,0.0,0.0,0.0
0.08223332894428839,0.038064906659644196,0.010957067825374532,0.00015910287921348316,0.0,0.0,0.0,0.0,0.0
0.08267954851357678,0.03794877984550562,0.010698297050561799,0.00020847963483146067,0.0,0.0,0.0,0.0,0.0
0.09842616163389513,0.07803356156367042,0.0744638050093633,0.07392157508192884,0.07411451018258428,0.07451409614934457,0.07508101445458802,0.07555375117041198,0.07597893989934457
0.09541875146301498,0.07363445839185394,0.06856968340355805,0.06724199730805243,0.06684789764747191,0.06702437382958802,0.06717341848080524,0.06766261411516854,0.06788938143726592
0.09265822507022473,0.06874707397003746,0.06226043129681648,0.059691011235955056,0.05873090765449438,0.05839075667134831,0.05818319142088015,0.058239883251404494,0.058217938026685394
0.09059263079353932,0.06508770774812735,0.05740413594335206,0.05365241690074907,0.05188856946395131,0.050780335615636704,0.05001133836610487,0.04968764630149813,0.04941150222378277
