0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0,4.25,4.5,4.75,5.0,5.25,5.5,5.75,6.0,6.25,6.5,6.75,7.0,7.25,7.5,7.75,8.0
11.8647440530345,12.349428350652973,12.836522593899623,13.338954093731264,13.866718038985967,14.388037022344582,14.941616029255048,15.516385645025508,16.08840255514614,16.722702091268747,17.35983384795879,17.992895418916248,18.688967659534452,19.404972419434454,20.154979389385193,20.928597101440833,21.755328023122225,22.603633106684647,23.49332556522772,24.45708491581495,25.400506081619447,26.478794331863636,27.53060461673178,28.74189305321072,29.93597698664449,31.193797548113285,32.67986563679276,34.148211429690406,35.618106743643516,37.46997576940347,39.10305665451159,41.310201594427085,43.956488702375886
11.864905704087144,12.34949373921502,12.836655770723501,13.33886642273499,13.866672731678118,14.388113760559845,14.941483175684898,15.516206699165616,16.088454442343203,16.72268610543266,17.359841343613386,17.992753131209454,18.68900641068258,19.40493865500288,20.15512740757061,20.928570183203504,21.75522408238449,22.603316576198868,23.49298600120408,24.457084616134253,25.40028265155633,26.479093920711716,27.531395799733694,28.74155705160148,29.935599491495683,31.193268377748115,32.680591646003904,34.14726691420044,35.61879586068494,37.469994059216916,39.10340921758232,41.31073643397999,43.95756690447009
11.852635511426891,12.31675061978315,12.81812004833344,13.334481971532961,13.84820299919387,14.389399928805357,14.928623677829822,15.475795899857712,16.101000502347,16.696867680564925,17.356084977327964,17.982467389876096,18.678104577417372,19.39433806645501,20.15772172919069,20.9235156473458,21.721202444181646,22.54354366936263,23.465842444897135,24.389916109417733,25.45673326460231,26.50050182983128,27.49601252176918,28.72243669016785,29.928514392688616,31.287509331343202,32.636287950411365,34.0752954285677,35.6794279246199,37.43588965441345,39.156775886655566,41.299986954996356,43.668173444831986
11.864875276264465,12.349564372013127,12.836660540752268,13.339091780816835,13.86685975699208,14.388175424082808,14.941766991496472,15.51653181658833,16.088559359762133,16.722864254807792,17.360005617351955,17.99307620711268,18.689148904106013,19.405163475132827,20.15517494648431,20.928819056406958,21.755558522492702,22.603874292502258,23.493565945351097,24.457338160565453,25.400801144399022,26.47912148887731,27.53093762732198,28.742285072828615,29.936325690102752,31.19422380851378,32.680359550397384,34.14869210688169,35.61875409666614,37.470655947679525,39.103856979087894,41.31110041836871,43.95764492713683
11.865034051735014,12.349622058796392,12.836791445173649,13.339006015766095,13.866809131263727,14.388257516799413,14.941628062153423,15.51636149385569,16.08861337524704,16.72284239076622,17.360012389931544,17.99293252354573,18.689181608652188,19.405122068938873,20.15532688361159,20.928783426291456,21.75544791229986,22.603560480833714,23.493238645670186,24.457373303979875,25.400584286495985,26.479407428181258,27.531715934097047,28.741942212505116,29.93599050585277,31.193731816988866,32.68114022763216,34.14778255273845,35.61946044500936,37.47065533114856,39.10423481924574,41.311771505547036,43.958689091950504
17.754148893260403,18.241003389448277,18.739549591256843,19.246987191650092,19.77284351189269,20.330710924542,20.876817181762448,21.450587452252126,22.06080029566296,22.67643310071082,23.319136749683654,23.970843713511677,24.663013503465425,25.378172299776228,26.14235469239305,26.90961255401413,27.716372435651266,28.551889607761247,29.457373689322317,30.39755473336372,31.398949211812543,32.411610289942004,33.49338235569361,34.67235500637043,35.82908740339392,37.14622612062212,38.429166289711844,39.81125350272902,41.27108198511048,42.87187361542948,44.54669194658129,46.407992323105894,48.281448814350995
11.87224878674706,12.356968788239213,12.844278644356171,13.346796711583691,13.874541003037608,14.396096761104147,14.95007874494192,15.524932434235538,16.0973297738558,16.731752221167326,17.369543517333202,18.00282071301675,18.699205780971088,19.41554693146592,20.166042594768726,20.9405814406562,21.767913253182584,22.61724315128126,23.507286372514194,24.472170525117246,25.41665123961852,26.496335182296054,27.549334545972716,28.76361663432969,29.957505626671498,31.219135182556148,32.70811006443674,34.1769671768799,35.65316800575387,37.510852726553324,39.145602961266995,41.36443219583526,44.02395663314038
11.87229846260654,12.356890590776064,12.844311245973651,13.346633907516953,13.874408735034073,14.396117371076992,14.949867450519644,15.52471787083727,16.097330485271357,16.731642267252575,17.36948488183758,18.002667459078687,18.699207536393807,19.41549918321376,20.166375412354892,20.9407452716171,21.767892820937945,22.617130261308695,23.50743725689713,24.472572873763482,25.41688660830208,26.497029351266495,27.550867352982767,28.76379522102738,29.95803010620785,31.21980869496675,32.709741534880465,34.177425275637916,35.65505038754411,37.5126183667342,39.14801232647255,41.367343617031345,44.028490486336814
26.678338289796322,27.166452112834918,27.665369027080846,28.180101988055622,28.716528009102415,29.25959274673502,29.81018075627747,30.38379446051555,30.988910372212814,31.61559796122887,32.244529982732885,32.91342956644988,33.602115815211256,34.31996754984134,35.078611153382774,35.85002614282358,36.674737479271776,37.51062890700442,38.39169062809812,39.35009355213401,40.33479463591192,41.32521314237161,42.42886249640247,43.55405271044217,44.74732425783416,45.99244951856903,47.325473468529566,48.688251425897704,50.15258537180153,51.6926226780863,53.28835075447009,55.04046093183565,56.84322991747776
